usage_kWh,max_demand_kW,reactive_usage_kWh_kVarh_inductive,reactive_usage_kWh_kVarh_capacitive,CO2_tCO2,usage_kWh_factor_inductive,usage_kWh_factor_capacitive
0.4094636411421967,0.4094636411421967,1.2357328057929895,-0.2009826202099547,1.412129065213841,-2.321479366323548,0.037542831779304925
0.7466493156359048,0.7466493156359048,1.6697758733018089,-0.2009826202099547,1.412129065213841,-2.214813168560394,0.037542831779304925
-0.03807370864036138,-0.03807370864036138,0.390253080541435,-0.2009826202099547,-0.6273720470876352,-1.5914825753819595,0.037542831779304925
-0.6020933823389276,-0.6020933823389276,-0.32863075002004716,-0.2009826202099547,-0.6273720470876352,-1.0031518283445633,0.037542831779304925
-0.6327466254747192,-0.6327466254747192,-0.3150669041603965,-0.2009826202099547,-0.6273720470876352,-1.719815344565757,0.037542831779304925
-0.6347901750171053,-0.6347901750171053,-0.32863075002004716,-0.2009826202099547,-0.6273720470876352,-1.529816179800137,0.037542831779304925
-0.6347901750171053,-0.6347901750171053,-0.333152031973264,-0.2009826202099547,-0.6273720470876352,-1.453149850157869,0.037542831779304925
-0.6388772741018777,-0.6388772741018777,-0.333152031973264,-0.2009826202099547,-0.6273720470876352,-1.5348161578202861,0.037542831779304925
-0.6347901750171053,-0.6347901750171053,-0.32863075002004716,-0.2009826202099547,-0.6273720470876352,-1.529816179800137,0.037542831779304925
-0.6450079227290358,-0.6450079227290358,-0.3376733139264808,-0.2009826202099547,-0.6273720470876352,-1.584815938021763,0.037542831779304925
-0.6490950218138082,-0.6490950218138082,-0.35575844173934834,-0.2009826202099547,-0.6273720470876352,-1.339817015034519,0.037542831779304925
-0.647051472271422,-0.647051472271422,-0.35575844173934834,-0.2009826202099547,-0.6273720470876352,-1.2981505315332857,0.037542831779304925
-0.6225288777627886,-0.6225288777627886,-0.35575844173934834,-0.2009826202099547,-0.6273720470876352,-0.8998189492615077,0.037542831779304925
-0.6409208236442636,-0.6409208236442636,-0.36480100564578205,-0.2009826202099547,-0.6273720470876352,-1.0331516964654488,0.037542831779304925
-0.6572692199833526,-0.6572692199833526,-0.3738435695522158,-0.2009826202099547,-0.6273720470876352,-1.166484443669392,0.037542831779304925
-0.6572692199833526,-0.6572692199833526,-0.3783648515054327,-0.2009826202099547,-0.6273720470876352,-1.0814848173268803,0.037542831779304925
-0.6674869676952832,-0.6674869676952832,-0.3828861334586496,-0.2009826202099547,-0.6273720470876352,-1.1981509711303286,0.037542831779304925
-0.6715740667800554,-0.6715740667800554,-0.400971261271517,-0.2009826202099547,-0.6273720470876352,-0.9148188833219515,0.037542831779304925
-0.6817918144919859,-0.6817918144919859,-0.41453510713116765,-0.2009826202099547,-0.6273720470876352,-0.8298192569794361,0.037542831779304925
-0.6899660126615302,-0.6899660126615302,-0.4461840808036857,-0.2009826202099547,-0.6273720470876352,-0.316488180244257,0.037542831779304925
-0.6940531117463025,-0.6940531117463025,-0.47331177252298695,-0.2009826202099547,-0.6273720470876352,0.09684333608796676,0.037542831779304925
-0.6981402108310748,-0.6981402108310748,-0.47783305447620383,-0.2009826202099547,-0.6273720470876352,0.1351765009091017,0.037542831779304925
-0.7001837603734608,-0.7001837603734608,-0.48235433642942066,-0.2009826202099547,-0.6273720470876352,0.18350962177052935,0.037542831779304925
-0.702227309915847,-0.702227309915847,-0.48235433642942066,-0.2009826202099547,-0.6273720470876352,0.17350966573023288,0.037542831779304925
-0.6981402108310748,-0.6981402108310748,-0.48235433642942066,-0.2009826202099547,-0.6273720470876352,0.1935095778108258,0.037542831779304925
-0.702227309915847,-0.702227309915847,-0.4868756183826375,-0.2009826202099547,-0.6273720470876352,0.23017608329190978,0.037542831779304925
-0.7001837603734608,-0.7001837603734608,-0.47783305447620383,-0.2009826202099547,-0.6273720470876352,0.12350988552875425,0.037542831779304925
-0.702227309915847,-0.702227309915847,-0.47783305447620383,-0.2009826202099547,-0.6273720470876352,0.11017661080836143,0.037542831779304925
