datetime,사용량 (kWh),최대수요 (kW),무효전력 (kVarh)_지상,무효전력 (kVarh)_진상,CO2 (tCO2),역률 (%)_지상,역률 (%)_진상
2024-08-09 13:00:00,5.82,23.28,0.16,0.0,0.0,99.96,100.0
2024-08-09 13:15:00,14.9,59.6,8.14,0.0,0.01,87.76,100.0
2024-08-09 13:30:00,21.76,87.04,9.46,0.0,0.01,91.71,100.0
2024-08-09 13:45:00,18.34,73.36,9.24,0.0,0.01,89.31,100.0
2024-08-09 14:00:00,19.0,76.0,9.4,0.0,0.01,89.63,100.0
2024-08-09 14:15:00,19.82,79.28,10.46,0.0,0.01,88.44,100.0
2024-08-09 14:30:00,31.8,127.2,15.6,0.0,0.02,89.78,100.0
2024-08-09 14:45:00,32.82,131.28,15.68,0.0,0.02,90.23,100.0
2024-08-09 15:00:00,32.28,129.12,15.36,0.0,0.02,90.3,100.0
2024-08-09 15:15:00,30.02,120.08,15.66,0.0,0.01,88.66,100.0
2024-08-09 15:30:00,28.82,115.28,15.24,0.0,0.01,88.4,100.0
2024-08-09 15:45:00,27.1,108.4,15.64,0.0,0.01,86.61,100.0
2024-08-09 16:00:00,26.42,105.68,15.86,0.0,0.01,85.74,100.0
2024-08-09 16:15:00,26.42,105.68,15.76,0.0,0.01,85.88,100.0
2024-08-09 16:30:00,30.72,122.88,15.28,0.0,0.01,89.54,100.0
2024-08-09 16:45:00,26.76,107.04,15.5,0.0,0.01,86.53,100.0
2024-08-09 17:00:00,27.0,108.0,15.9,0.0,0.01,86.17,100.0
2024-08-09 17:15:00,25.44,101.76,16.14,0.0,0.01,84.44,100.0
2024-08-09 17:30:00,24.68,98.72,15.96,0.0,0.01,83.97,100.0
2024-08-09 17:45:00,12.0,48.0,5.42,0.0,0.01,91.14,100.0
2024-08-09 18:00:00,7.76,31.04,1.92,0.0,0.0,97.07,100.0
2024-08-09 18:15:00,16.36,65.44,10.48,0.0,0.01,84.2,100.0
2024-08-09 18:30:00,14.42,57.68,9.54,0.0,0.01,83.4,100.0
2024-08-09 18:45:00,14.12,56.48,9.34,0.0,0.01,83.4,100.0
2024-08-09 19:00:00,13.4,53.6,9.34,0.0,0.01,82.04,100.0
2024-08-09 19:15:00,2.44,9.76,1.1,0.0,0.0,91.16,100.0
2024-08-09 19:30:00,0.44,1.76,0.0,0.0,0.0,100.0,100.0
2024-08-09 19:45:00,0.32,1.28,0.0,0.0,0.0,100.0,100.0
2024-08-09 20:00:00,0.3,1.2,0.0,0.0,0.0,100.0,100.0
2024-08-09 20:15:00,0.3,1.2,0.0,0.0,0.0,100.0,100.0
2024-08-09 20:30:00,0.32,1.28,0.0,0.0,0.0,100.0,100.0
2024-08-09 20:45:00,0.28,1.12,0.0,0.0,0.0,100.0,100.0
2024-08-09 21:00:00,0.28,1.12,0.0,0.0,0.0,100.0,100.0
2024-08-09 21:15:00,0.34,1.36,0.0,0.0,0.0,100.0,100.0
2024-08-09 21:30:00,0.6,2.4,0.0,0.0,0.0,100.0,100.0
2024-08-09 21:45:00,0.3,1.2,0.0,0.0,0.0,100.0,100.0
2024-08-09 22:00:00,0.28,1.12,0.0,0.0,0.0,100.0,100.0
2024-08-09 22:15:00,0.28,1.12,0.0,0.0,0.0,100.0,100.0
2024-08-09 22:30:00,0.28,1.12,0.0,0.0,0.0,100.0,100.0
2024-08-09 22:45:00,0.3,1.2,0.0,0.0,0.0,100.0,100.0
2024-08-09 23:00:00,0.26,1.04,0.0,0.0,0.0,100.0,100.0
2024-08-09 23:15:00,0.28,1.12,0.0,0.0,0.0,100.0,100.0
2024-08-09 23:30:00,0.24,0.96,0.0,0.0,0.0,100.0,100.0
2024-08-09 23:45:00,0.26,1.04,0.0,0.0,0.0,100.0,100.0
2024-08-10 00:00:00,0.26,1.04,0.0,0.0,0.0,100.0,100.0
2024-08-10 00:15:00,0.24,0.96,0.0,0.0,0.0,100.0,100.0
2024-08-10 00:30:00,0.3,1.2,0.0,0.0,0.0,100.0,100.0
2024-08-10 00:45:00,0.5,2.0,0.0,0.0,0.0,100.0,100.0
2024-08-10 01:00:00,0.36,1.44,0.0,0.0,0.0,100.0,100.0
2024-08-10 01:15:00,0.28,1.12,0.0,0.0,0.0,100.0,100.0
2024-08-10 01:30:00,0.24,0.96,0.0,0.0,0.0,100.0,100.0
2024-08-10 01:45:00,0.28,1.12,0.0,0.0,0.0,100.0,100.0
2024-08-10 02:00:00,0.24,0.96,0.0,0.0,0.0,100.0,100.0
2024-08-10 02:15:00,0.26,1.04,0.0,0.0,0.0,100.0,100.0
2024-08-10 02:30:00,0.26,1.04,0.0,0.0,0.0,100.0,100.0
2024-08-10 02:45:00,0.26,1.04,0.0,0.0,0.0,100.0,100.0
2024-08-10 03:00:00,0.26,1.04,0.0,0.0,0.0,100.0,100.0
2024-08-10 03:15:00,0.24,0.96,0.0,0.0,0.0,100.0,100.0
2024-08-10 03:30:00,0.26,1.04,0.0,0.0,0.0,100.0,100.0
2024-08-10 03:45:00,0.24,0.96,0.0,0.0,0.0,100.0,100.0
2024-08-10 04:00:00,0.26,1.04,0.0,0.0,0.0,100.0,100.0
2024-08-10 04:15:00,0.66,2.64,0.0,0.0,0.0,100.0,100.0
2024-08-10 04:30:00,0.28,1.12,0.0,0.0,0.0,100.0,100.0
2024-08-10 04:45:00,0.24,0.96,0.0,0.0,0.0,100.0,100.0
2024-08-10 05:00:00,0.24,0.96,0.0,0.0,0.0,100.0,100.0
2024-08-10 05:15:00,0.26,1.04,0.0,0.0,0.0,100.0,100.0
2024-08-10 05:30:00,0.24,0.96,0.0,0.0,0.0,100.0,100.0
2024-08-10 05:45:00,0.24,0.96,0.0,0.0,0.0,100.0,100.0
2024-08-10 06:00:00,0.26,1.04,0.0,0.0,0.0,100.0,100.0
2024-08-10 06:15:00,0.28,1.12,0.0,0.0,0.0,100.0,100.0
2024-08-10 06:30:00,0.26,1.04,0.0,0.0,0.0,100.0,100.0
2024-08-10 06:45:00,0.26,1.04,0.0,0.0,0.0,100.0,100.0
2024-08-10 07:00:00,0.22,0.88,0.0,0.0,0.0,100.0,100.0
2024-08-10 07:15:00,0.26,1.04,0.0,0.0,0.0,100.0,100.0
2024-08-10 07:30:00,0.22,0.88,0.0,0.0,0.0,100.0,100.0
2024-08-10 07:45:00,0.3,1.2,0.0,0.0,0.0,100.0,100.0
2024-08-10 08:00:00,0.62,2.48,0.0,0.0,0.0,100.0,100.0
2024-08-10 08:15:00,0.24,0.96,0.0,0.0,0.0,100.0,100.0
2024-08-10 08:30:00,0.24,0.96,0.0,0.0,0.0,100.0,100.0
2024-08-10 08:45:00,0.24,0.96,0.0,0.0,0.0,100.0,100.0
2024-08-10 09:00:00,5.3,21.2,4.74,0.0,0.0,74.54,100.0
2024-08-10 09:15:00,11.68,46.72,7.02,0.0,0.01,85.71,100.0
2024-08-10 09:30:00,11.7,46.8,6.98,0.0,0.01,85.88,100.0
2024-08-10 09:45:00,11.74,46.96,6.94,0.0,0.01,86.08,100.0
2024-08-10 10:00:00,11.58,46.32,6.98,0.0,0.01,85.64,100.0
2024-08-10 10:15:00,11.72,46.88,6.98,0.0,0.01,85.92,100.0
2024-08-10 10:30:00,11.82,47.28,7.08,0.0,0.01,85.79,100.0
2024-08-10 10:45:00,11.9,47.6,7.14,0.0,0.01,85.75,100.0
2024-08-10 11:00:00,6.96,27.84,2.88,0.0,0.0,92.4,100.0
2024-08-10 11:15:00,3.56,14.24,0.0,0.0,0.0,100.0,100.0
2024-08-10 11:30:00,3.48,13.92,0.06,0.0,0.0,99.99,100.0
2024-08-10 11:45:00,4.14,16.56,0.18,0.0,0.0,99.91,100.0
2024-08-10 12:00:00,2.68,10.72,0.04,0.08,0.0,99.99,99.96
2024-08-10 12:15:00,2.28,9.12,0.0,0.16,0.0,100.0,99.75
2024-08-10 12:30:00,2.26,9.04,0.08,0.12,0.0,99.94,99.86
2024-08-10 12:45:00,2.2,8.8,0.0,0.14,0.0,100.0,99.8
2024-08-10 13:00:00,2.26,9.04,0.0,0.12,0.0,100.0,99.86
2024-08-10 13:15:00,2.12,8.48,0.0,0.12,0.0,100.0,99.84
2024-08-10 13:30:00,2.26,9.04,0.0,0.14,0.0,100.0,99.81
2024-08-10 13:45:00,2.74,10.96,0.02,0.08,0.0,100.0,99.96
2024-08-10 14:00:00,3.82,15.28,0.0,0.0,0.0,100.0,100.0
2024-08-10 14:15:00,3.66,14.64,0.0,0.0,0.0,100.0,100.0
2024-08-10 14:30:00,3.48,13.92,0.0,0.0,0.0,100.0,100.0
2024-08-10 14:45:00,3.74,14.96,0.06,0.0,0.0,99.99,100.0
2024-08-10 15:00:00,3.8,15.2,0.02,0.0,0.0,100.0,100.0
2024-08-10 15:15:00,3.92,15.68,0.02,0.0,0.0,100.0,100.0
2024-08-10 15:30:00,3.86,15.44,0.0,0.0,0.0,100.0,100.0
2024-08-10 15:45:00,4.18,16.72,0.0,0.0,0.0,100.0,100.0
2024-08-10 16:00:00,3.18,12.72,0.0,0.06,0.0,100.0,99.98
2024-08-10 16:15:00,3.32,13.28,0.0,0.04,0.0,100.0,99.99
2024-08-10 16:30:00,3.68,14.72,0.0,0.0,0.0,100.0,100.0
2024-08-10 16:45:00,3.54,14.16,0.0,0.0,0.0,100.0,100.0
2024-08-10 17:00:00,1.08,4.32,0.0,0.04,0.0,100.0,99.93
2024-08-10 17:15:00,0.26,1.04,0.0,0.0,0.0,100.0,100.0
2024-08-10 17:30:00,0.24,0.96,0.0,0.0,0.0,100.0,100.0
2024-08-10 17:45:00,0.26,1.04,0.0,0.0,0.0,100.0,100.0
2024-08-10 18:00:00,0.26,1.04,0.0,0.0,0.0,100.0,100.0
2024-08-10 18:15:00,0.26,1.04,0.0,0.0,0.0,100.0,100.0
2024-08-10 18:30:00,0.28,1.12,0.0,0.0,0.0,100.0,100.0
2024-08-10 18:45:00,0.28,1.12,0.0,0.0,0.0,100.0,100.0
2024-08-10 19:00:00,0.5,2.0,0.0,0.0,0.0,100.0,100.0
2024-08-10 19:15:00,0.32,1.28,0.0,0.0,0.0,100.0,100.0
2024-08-10 19:30:00,0.22,0.88,0.0,0.0,0.0,100.0,100.0
2024-08-10 19:45:00,0.26,1.04,0.0,0.0,0.0,100.0,100.0
2024-08-10 20:00:00,0.26,1.04,0.0,0.0,0.0,100.0,100.0
2024-08-10 20:15:00,0.28,1.12,0.0,0.0,0.0,100.0,100.0
2024-08-10 20:30:00,0.28,1.12,0.0,0.0,0.0,100.0,100.0
2024-08-10 20:45:00,0.28,1.12,0.0,0.0,0.0,100.0,100.0
2024-08-10 21:00:00,0.28,1.12,0.0,0.0,0.0,100.0,100.0
2024-08-10 21:15:00,0.26,1.04,0.0,0.0,0.0,100.0,100.0
2024-08-10 21:30:00,0.26,1.04,0.0,0.0,0.0,100.0,100.0
2024-08-10 21:45:00,0.26,1.04,0.0,0.0,0.0,100.0,100.0
2024-08-10 22:00:00,0.24,0.96,0.0,0.0,0.0,100.0,100.0
2024-08-10 22:15:00,0.28,1.12,0.0,0.0,0.0,100.0,100.0
2024-08-10 22:30:00,0.58,2.32,0.0,0.0,0.0,100.0,100.0
2024-08-10 22:45:00,0.26,1.04,0.0,0.0,0.0,100.0,100.0
2024-08-10 23:00:00,0.22,0.88,0.0,0.0,0.0,100.0,100.0
2024-08-10 23:15:00,0.24,0.96,0.0,0.0,0.0,100.0,100.0
2024-08-10 23:30:00,0.28,1.12,0.0,0.0,0.0,100.0,100.0
2024-08-10 23:45:00,0.26,1.04,0.0,0.0,0.0,100.0,100.0
2024-08-11 00:00:00,0.26,1.04,0.0,0.0,0.0,100.0,100.0
2024-08-11 00:15:00,0.22,0.88,0.0,0.0,0.0,100.0,100.0
2024-08-11 00:30:00,0.26,1.04,0.0,0.0,0.0,100.0,100.0
2024-08-11 00:45:00,0.2,0.8,0.0,0.0,0.0,100.0,100.0
2024-08-11 01:00:00,0.26,1.04,0.0,0.0,0.0,100.0,100.0
2024-08-11 01:15:00,0.28,1.12,0.0,0.0,0.0,100.0,100.0
2024-08-11 01:30:00,0.58,2.32,0.0,0.0,0.0,100.0,100.0
2024-08-11 01:45:00,0.24,0.96,0.0,0.0,0.0,100.0,100.0
2024-08-11 02:00:00,0.22,0.88,0.0,0.0,0.0,100.0,100.0
2024-08-11 02:15:00,0.24,0.96,0.0,0.0,0.0,100.0,100.0
2024-08-11 02:30:00,0.24,0.96,0.0,0.0,0.0,100.0,100.0
2024-08-11 02:45:00,0.24,0.96,0.0,0.0,0.0,100.0,100.0
2024-08-11 03:00:00,0.26,1.04,0.0,0.0,0.0,100.0,100.0
2024-08-11 03:15:00,0.24,0.96,0.0,0.0,0.0,100.0,100.0
2024-08-11 03:30:00,0.24,0.96,0.0,0.0,0.0,100.0,100.0
2024-08-11 03:45:00,0.24,0.96,0.0,0.0,0.0,100.0,100.0
2024-08-11 04:00:00,0.22,0.88,0.0,0.0,0.0,100.0,100.0
2024-08-11 04:15:00,0.24,0.96,0.0,0.0,0.0,100.0,100.0
2024-08-11 04:30:00,0.26,1.04,0.0,0.0,0.0,100.0,100.0
2024-08-11 04:45:00,0.62,2.48,0.0,0.0,0.0,100.0,100.0
2024-08-11 05:00:00,0.26,1.04,0.0,0.0,0.0,100.0,100.0
2024-08-11 05:15:00,0.24,0.96,0.0,0.0,0.0,100.0,100.0
2024-08-11 05:30:00,0.22,0.88,0.0,0.0,0.0,100.0,100.0
2024-08-11 05:45:00,0.24,0.96,0.0,0.0,0.0,100.0,100.0
2024-08-11 06:00:00,0.24,0.96,0.0,0.0,0.0,100.0,100.0
2024-08-11 06:15:00,0.24,0.96,0.0,0.0,0.0,100.0,100.0
2024-08-11 06:30:00,0.28,1.12,0.0,0.0,0.0,100.0,100.0
2024-08-11 06:45:00,0.28,1.12,0.0,0.0,0.0,100.0,100.0
2024-08-11 07:00:00,0.22,0.88,0.0,0.0,0.0,100.0,100.0
2024-08-11 07:15:00,0.24,0.96,0.0,0.0,0.0,100.0,100.0
2024-08-11 07:30:00,0.24,0.96,0.0,0.0,0.0,100.0,100.0
2024-08-11 07:45:00,0.36,1.44,0.0,0.0,0.0,100.0,100.0
2024-08-11 08:00:00,0.44,1.76,0.0,0.0,0.0,100.0,100.0
2024-08-11 08:15:00,1.5,6.0,0.02,0.0,0.0,99.99,100.0
2024-08-11 08:30:00,3.58,14.32,0.0,0.0,0.0,100.0,100.0
2024-08-11 08:45:00,3.64,14.56,0.0,0.0,0.0,100.0,100.0
2024-08-11 09:00:00,3.6,14.4,0.0,0.0,0.0,100.0,100.0
2024-08-11 09:15:00,3.9,15.6,0.0,0.02,0.0,100.0,100.0
2024-08-11 09:30:00,3.68,14.72,0.0,0.08,0.0,100.0,99.98
2024-08-11 09:45:00,4.28,17.12,0.0,0.0,0.0,100.0,100.0
2024-08-11 10:00:00,4.28,17.12,0.0,0.0,0.0,100.0,100.0
2024-08-11 10:15:00,3.9,15.6,0.0,0.0,0.0,100.0,100.0
2024-08-11 10:30:00,3.76,15.04,0.0,0.0,0.0,100.0,100.0
2024-08-11 10:45:00,3.76,15.04,0.0,0.0,0.0,100.0,100.0
2024-08-11 11:00:00,3.72,14.88,0.0,0.02,0.0,100.0,100.0
2024-08-11 11:15:00,3.74,14.96,0.0,0.0,0.0,100.0,100.0
2024-08-11 11:30:00,4.18,16.72,0.0,0.0,0.0,100.0,100.0
2024-08-11 11:45:00,3.94,15.76,0.0,0.0,0.0,100.0,100.0
2024-08-11 12:00:00,4.04,16.16,0.0,0.02,0.0,100.0,100.0
2024-08-11 12:15:00,1.72,6.88,0.0,0.02,0.0,100.0,99.99
2024-08-11 12:30:00,0.5,2.0,0.0,0.0,0.0,100.0,100.0
2024-08-11 12:45:00,0.5,2.0,0.0,0.0,0.0,100.0,100.0
2024-08-11 13:00:00,0.48,1.92,0.0,0.0,0.0,100.0,100.0
2024-08-11 13:15:00,0.48,1.92,0.0,0.0,0.0,100.0,100.0
2024-08-11 13:30:00,0.46,1.84,0.0,0.0,0.0,100.0,100.0
2024-08-11 13:45:00,0.48,1.92,0.0,0.0,0.0,100.0,100.0
2024-08-11 14:00:00,2.1,8.4,0.0,0.0,0.0,100.0,100.0
2024-08-11 14:15:00,3.64,14.56,0.0,0.0,0.0,100.0,100.0
2024-08-11 14:30:00,3.7,14.8,0.2,0.0,0.0,99.85,100.0
2024-08-11 14:45:00,3.66,14.64,0.14,0.0,0.0,99.93,100.0
2024-08-11 15:00:00,3.96,15.84,0.0,0.0,0.0,100.0,100.0
2024-08-11 15:15:00,3.66,14.64,0.0,0.0,0.0,100.0,100.0
2024-08-11 15:30:00,3.62,14.48,0.0,0.0,0.0,100.0,100.0
2024-08-11 15:45:00,3.62,14.48,0.0,0.0,0.0,100.0,100.0
2024-08-11 16:00:00,3.66,14.64,0.0,0.0,0.0,100.0,100.0
2024-08-11 16:15:00,3.66,14.64,0.0,0.0,0.0,100.0,100.0
2024-08-11 16:30:00,3.68,14.72,0.0,0.0,0.0,100.0,100.0
2024-08-11 16:45:00,3.12,12.48,0.0,0.0,0.0,100.0,100.0
2024-08-11 17:00:00,0.38,1.52,0.0,0.0,0.0,100.0,100.0
2024-08-11 17:15:00,0.24,0.96,0.0,0.0,0.0,100.0,100.0
2024-08-11 17:30:00,0.28,1.12,0.0,0.0,0.0,100.0,100.0
2024-08-11 17:45:00,0.26,1.04,0.0,0.0,0.0,100.0,100.0
2024-08-11 18:00:00,0.26,1.04,0.0,0.0,0.0,100.0,100.0
2024-08-11 18:15:00,0.58,2.32,0.0,0.0,0.0,100.0,100.0
2024-08-11 18:30:00,0.22,0.88,0.0,0.0,0.0,100.0,100.0
2024-08-11 18:45:00,0.24,0.96,0.0,0.0,0.0,100.0,100.0
2024-08-11 19:00:00,0.28,1.12,0.0,0.0,0.0,100.0,100.0
2024-08-11 19:15:00,0.26,1.04,0.0,0.0,0.0,100.0,100.0
2024-08-11 19:30:00,0.28,1.12,0.0,0.0,0.0,100.0,100.0
2024-08-11 19:45:00,0.3,1.2,0.0,0.0,0.0,100.0,100.0
2024-08-11 20:00:00,0.22,0.88,0.0,0.0,0.0,100.0,100.0
2024-08-11 20:15:00,0.24,0.96,0.0,0.0,0.0,100.0,100.0
2024-08-11 20:30:00,0.22,0.88,0.0,0.0,0.0,100.0,100.0
2024-08-11 20:45:00,0.24,0.96,0.0,0.0,0.0,100.0,100.0
2024-08-11 21:00:00,0.32,1.28,0.0,0.0,0.0,100.0,100.0
2024-08-11 21:15:00,0.26,1.04,0.0,0.0,0.0,100.0,100.0
2024-08-11 21:30:00,0.6,2.4,0.0,0.0,0.0,100.0,100.0
2024-08-11 21:45:00,0.24,0.96,0.0,0.0,0.0,100.0,100.0
2024-08-11 22:00:00,0.22,0.88,0.0,0.0,0.0,100.0,100.0
2024-08-11 22:15:00,0.24,0.96,0.0,0.0,0.0,100.0,100.0
2024-08-11 22:30:00,5.04,20.16,0.0,0.0,0.0,100.0,100.0
2024-08-11 22:45:00,5.82,23.28,0.0,0.0,0.0,100.0,100.0
2024-08-11 23:00:00,5.76,23.04,0.0,0.0,0.0,100.0,100.0
2024-08-11 23:15:00,5.76,23.04,0.0,0.0,0.0,100.0,100.0
2024-08-11 23:30:00,5.74,22.96,0.0,0.0,0.0,100.0,100.0
2024-08-11 23:45:00,5.7,22.8,0.0,0.0,0.0,100.0,100.0
2024-08-12 00:00:00,5.72,22.88,0.0,0.0,0.0,100.0,100.0
2024-08-12 00:15:00,5.64,22.56,0.0,0.0,0.0,100.0,100.0
2024-08-12 00:30:00,6.04,24.16,0.0,0.0,0.0,100.0,100.0
2024-08-12 00:45:00,5.68,22.72,0.0,0.0,0.0,100.0,100.0
2024-08-12 01:00:00,5.68,22.72,0.0,0.0,0.0,100.0,100.0
2024-08-12 01:15:00,5.72,22.88,0.0,0.0,0.0,100.0,100.0
2024-08-12 01:30:00,5.7,22.8,0.0,0.0,0.0,100.0,100.0
2024-08-12 01:45:00,5.7,22.8,0.0,0.0,0.0,100.0,100.0
2024-08-12 02:00:00,5.7,22.8,0.0,0.0,0.0,100.0,100.0
2024-08-12 02:15:00,5.68,22.72,0.0,0.0,0.0,100.0,100.0
2024-08-12 02:30:00,5.68,22.72,0.0,0.0,0.0,100.0,100.0
2024-08-12 02:45:00,5.64,22.56,0.0,0.0,0.0,100.0,100.0
2024-08-12 03:00:00,5.68,22.72,0.0,0.0,0.0,100.0,100.0
2024-08-12 03:15:00,5.7,22.8,0.0,0.0,0.0,100.0,100.0
2024-08-12 03:30:00,5.7,22.8,0.0,0.0,0.0,100.0,100.0
2024-08-12 03:45:00,8.42,33.68,0.26,0.24,0.0,99.95,99.96
2024-08-12 04:00:00,14.76,59.04,0.96,0.92,0.01,99.79,99.81
2024-08-12 04:15:00,14.74,58.96,0.94,0.94,0.01,99.8,99.8
2024-08-12 04:30:00,14.7,58.8,0.94,0.92,0.01,99.8,99.8
2024-08-12 04:45:00,14.74,58.96,0.96,0.94,0.01,99.79,99.8
2024-08-12 05:00:00,14.74,58.96,0.94,0.92,0.01,99.8,99.81
2024-08-12 05:15:00,14.74,58.96,0.94,0.92,0.01,99.8,99.81
2024-08-12 05:30:00,14.72,58.88,0.94,0.9,0.01,99.8,99.81
2024-08-12 05:45:00,14.68,58.72,0.94,0.92,0.01,99.8,99.8
2024-08-12 06:00:00,14.6,58.4,0.94,0.92,0.01,99.79,99.8
2024-08-12 06:15:00,14.82,59.28,1.2,0.88,0.01,99.67,99.82
2024-08-12 06:30:00,12.74,50.96,6.86,0.0,0.01,88.05,100.0
2024-08-12 06:45:00,10.22,40.88,5.48,0.0,0.0,88.13,100.0
2024-08-12 07:00:00,6.86,27.44,0.04,0.0,0.0,100.0,100.0
2024-08-12 07:15:00,7.84,31.36,0.12,0.04,0.0,99.99,100.0
2024-08-12 07:30:00,11.62,46.48,0.52,0.48,0.01,99.9,99.91
2024-08-12 07:45:00,7.28,29.12,0.04,0.0,0.0,100.0,100.0
2024-08-12 08:00:00,7.4,29.6,0.14,0.0,0.0,99.98,100.0
2024-08-12 08:15:00,16.12,64.48,8.44,0.0,0.01,88.59,100.0
2024-08-12 08:30:00,29.16,116.64,15.3,0.0,0.01,88.55,100.0
2024-08-12 08:45:00,20.42,81.68,10.04,0.0,0.01,89.74,100.0
2024-08-12 09:00:00,20.6,82.4,9.18,0.0,0.01,91.34,100.0
2024-08-12 09:15:00,20.08,80.32,9.26,0.0,0.01,90.81,100.0
2024-08-12 09:30:00,20.92,83.68,9.26,0.0,0.01,91.44,100.0
2024-08-12 09:45:00,26.16,104.64,14.94,0.0,0.01,86.84,100.0
2024-08-12 10:00:00,29.28,117.12,15.16,0.0,0.01,88.8,100.0
2024-08-12 10:15:00,27.7,110.8,15.38,0.0,0.01,87.43,100.0
2024-08-12 10:30:00,25.4,101.6,15.58,0.0,0.01,85.24,100.0
2024-08-12 10:45:00,25.06,100.24,15.7,0.0,0.01,84.74,100.0
2024-08-12 11:00:00,26.28,105.12,15.96,0.0,0.01,85.47,100.0
2024-08-12 11:15:00,25.2,100.8,16.04,0.0,0.01,84.36,100.0
2024-08-12 11:30:00,28.16,112.64,16.1,0.0,0.01,86.81,100.0
2024-08-12 11:45:00,27.52,110.08,16.28,0.0,0.01,86.07,100.0
2024-08-12 12:00:00,28.22,112.88,16.62,0.0,0.01,86.17,100.0
2024-08-12 12:15:00,15.66,62.64,8.56,0.0,0.01,87.75,100.0
2024-08-12 12:30:00,6.02,24.08,0.14,0.0,0.0,99.97,100.0
2024-08-12 12:45:00,6.3,25.2,0.1,0.0,0.0,99.99,100.0
2024-08-12 13:00:00,6.4,25.6,0.14,0.0,0.0,99.98,100.0
2024-08-12 13:15:00,23.18,92.72,12.26,0.0,0.01,88.4,100.0
2024-08-12 13:30:00,33.46,133.84,15.58,0.0,0.02,90.65,100.0
2024-08-12 13:45:00,34.68,138.72,15.6,0.0,0.02,91.2,100.0
2024-08-12 14:00:00,31.06,124.24,15.36,0.0,0.01,89.64,100.0
2024-08-12 14:15:00,32.86,131.44,15.8,0.0,0.02,90.12,100.0
2024-08-12 14:30:00,32.68,130.72,16.16,0.0,0.02,89.64,100.0
2024-08-12 14:45:00,35.98,143.92,15.66,0.0,0.02,91.69,100.0
2024-08-12 15:00:00,32.36,129.44,15.82,0.0,0.02,89.84,100.0
2024-08-12 15:15:00,34.86,139.44,15.8,0.0,0.02,91.08,100.0
2024-08-12 15:30:00,34.32,137.28,15.98,0.0,0.02,90.65,100.0
2024-08-12 15:45:00,35.48,141.92,16.4,0.0,0.02,90.77,100.0
2024-08-12 16:00:00,35.1,140.4,15.82,0.0,0.02,91.17,100.0
2024-08-12 16:15:00,32.46,129.84,16.0,0.0,0.02,89.7,100.0
2024-08-12 16:30:00,36.0,144.0,16.12,0.0,0.02,91.27,100.0
2024-08-12 16:45:00,29.3,117.2,16.32,0.0,0.01,87.36,100.0
2024-08-12 17:00:00,27.68,110.72,16.0,0.0,0.01,86.58,100.0
2024-08-12 17:15:00,26.08,104.32,16.0,0.0,0.01,85.24,100.0
2024-08-12 17:30:00,26.46,105.84,15.52,0.0,0.01,86.26,100.0
2024-08-12 17:45:00,14.92,59.68,7.58,0.0,0.01,89.15,100.0
2024-08-12 18:00:00,6.98,27.92,3.32,0.0,0.0,90.31,100.0
2024-08-12 18:15:00,13.42,53.68,9.34,0.0,0.01,82.08,100.0
2024-08-12 18:30:00,3.32,13.28,2.04,0.0,0.0,85.2,100.0
2024-08-12 18:45:00,0.3,1.2,0.0,0.0,0.0,100.0,100.0
2024-08-12 19:00:00,0.32,1.28,0.0,0.0,0.0,100.0,100.0
2024-08-12 19:15:00,0.3,1.2,0.0,0.0,0.0,100.0,100.0
2024-08-12 19:30:00,0.32,1.28,0.0,0.0,0.0,100.0,100.0
2024-08-12 19:45:00,0.3,1.2,0.0,0.0,0.0,100.0,100.0
2024-08-12 20:00:00,0.52,2.08,0.0,0.0,0.0,100.0,100.0
2024-08-12 20:15:00,0.46,1.84,0.0,0.0,0.0,100.0,100.0
2024-08-12 20:30:00,0.3,1.2,0.0,0.0,0.0,100.0,100.0
2024-08-12 20:45:00,0.28,1.12,0.0,0.0,0.0,100.0,100.0
2024-08-12 21:00:00,0.28,1.12,0.0,0.0,0.0,100.0,100.0
2024-08-12 21:15:00,0.26,1.04,0.0,0.0,0.0,100.0,100.0
2024-08-12 21:30:00,0.28,1.12,0.0,0.0,0.0,100.0,100.0
2024-08-12 21:45:00,0.3,1.2,0.0,0.0,0.0,100.0,100.0
2024-08-12 22:00:00,0.28,1.12,0.0,0.0,0.0,100.0,100.0
2024-08-12 22:15:00,0.26,1.04,0.0,0.0,0.0,100.0,100.0
2024-08-12 22:30:00,0.32,1.28,0.0,0.0,0.0,100.0,100.0
2024-08-12 22:45:00,0.28,1.12,0.0,0.0,0.0,100.0,100.0
2024-08-12 23:00:00,0.24,0.96,0.0,0.0,0.0,100.0,100.0
2024-08-12 23:15:00,0.3,1.2,0.0,0.0,0.0,100.0,100.0
2024-08-12 23:30:00,0.26,1.04,0.0,0.0,0.0,100.0,100.0
2024-08-12 23:45:00,0.42,1.68,0.0,0.0,0.0,100.0,100.0
2024-08-13 00:00:00,0.48,1.92,0.0,0.0,0.0,100.0,100.0
2024-08-13 00:15:00,0.26,1.04,0.0,0.0,0.0,100.0,100.0
2024-08-13 00:30:00,0.24,0.96,0.0,0.0,0.0,100.0,100.0
2024-08-13 00:45:00,0.24,0.96,0.0,0.0,0.0,100.0,100.0
2024-08-13 01:00:00,0.26,1.04,0.0,0.0,0.0,100.0,100.0
2024-08-13 01:15:00,0.26,1.04,0.0,0.0,0.0,100.0,100.0
2024-08-13 01:30:00,5.18,20.72,0.0,0.0,0.0,100.0,100.0
