datetime,usage_kWh,max_demand_kW,reactive_usage_kWh_kVarh_inductive,reactive_usage_kWh_kVarh_capacitive,CO2_tCO2,usage_kWh_factor_inductive,usage_kWh_factor_capacitive
2024-09-22 12:15:00,0.22,0.88,0.16,0.0,0.0,80.87,100.0
2024-09-22 12:30:00,0.22,0.88,0.16,0.0,0.0,80.87,100.0
2024-09-22 12:45:00,0.2,0.8,0.14,0.0,0.0,81.92,100.0
2024-09-22 13:00:00,0.48,1.92,0.18,0.04,0.0,93.63,99.65
2024-09-22 13:15:00,0.82,3.28,0.3,0.0,0.0,93.91,100.0
2024-09-22 13:30:00,0.8,3.2,0.22,0.08,0.0,96.42,99.5
2024-09-22 13:45:00,0.78,3.12,0.22,0.06,0.0,96.24,99.71
2024-09-22 14:00:00,0.78,3.12,0.18,0.1,0.0,97.44,99.19
2024-09-22 14:15:00,0.76,3.04,0.1,0.2,0.0,99.15,96.71
2024-09-22 14:30:00,0.8,3.2,0.28,0.0,0.0,94.39,100.0
2024-09-22 14:45:00,0.8,3.2,0.18,0.12,0.0,97.56,98.89
2024-09-22 15:00:00,0.78,3.12,0.08,0.22,0.0,99.48,96.24
2024-09-22 15:15:00,0.96,3.84,0.44,0.0,0.0,90.91,100.0
2024-09-22 15:30:00,1.32,5.28,0.92,0.14,0.0,82.04,99.44
2024-09-22 15:45:00,1.04,4.16,1.02,0.0,0.0,71.39,100.0
2024-09-22 16:00:00,1.04,4.16,1.04,0.0,0.0,70.71,100.0
2024-09-22 16:15:00,0.96,3.84,1.02,0.0,0.0,68.54,100.0
2024-09-22 16:30:00,0.98,3.92,1.02,0.0,0.0,69.28,100.0
2024-09-22 16:45:00,0.96,3.84,1.0,0.0,0.0,69.25,100.0
2024-09-22 17:00:00,0.96,3.84,1.0,0.0,0.0,69.25,100.0
2024-09-22 17:15:00,0.86,3.44,0.86,0.0,0.0,70.71,100.0
2024-09-22 17:30:00,0.18,0.72,0.1,0.04,0.0,87.42,97.62
2024-09-22 17:45:00,0.24,0.96,0.12,0.04,0.0,89.44,98.64
2024-09-22 18:00:00,0.22,0.88,0.14,0.02,0.0,84.37,99.59
2024-09-22 18:15:00,0.26,1.04,0.14,0.04,0.0,88.05,98.84
2024-09-22 18:30:00,0.22,0.88,0.12,0.04,0.0,87.79,98.39
2024-09-22 18:45:00,0.22,0.88,0.12,0.04,0.0,87.79,98.39
2024-09-22 19:00:00,0.2,0.8,0.04,0.1,0.0,98.06,89.44
2024-09-22 19:15:00,0.2,0.8,0.12,0.04,0.0,85.75,98.06
2024-09-22 19:30:00,0.22,0.88,0.08,0.08,0.0,93.98,93.98
2024-09-22 19:45:00,0.2,0.8,0.08,0.06,0.0,92.85,95.78
2024-09-22 20:00:00,0.22,0.88,0.14,0.04,0.0,84.37,98.39
2024-09-22 20:15:00,0.22,0.88,0.14,0.04,0.0,84.37,98.39
2024-09-22 20:30:00,0.24,0.96,0.14,0.02,0.0,86.38,99.65
2024-09-22 20:45:00,0.24,0.96,0.14,0.02,0.0,86.38,99.65
2024-09-22 21:00:00,0.2,0.8,0.12,0.04,0.0,85.75,98.06
2024-09-22 21:15:00,0.22,0.88,0.12,0.04,0.0,87.79,98.39
2024-09-22 21:30:00,0.2,0.8,0.08,0.08,0.0,92.85,92.85
2024-09-22 21:45:00,0.2,0.8,0.08,0.06,0.0,92.85,95.78
2024-09-22 22:00:00,0.24,0.96,0.14,0.04,0.0,86.38,98.64
2024-09-22 22:15:00,0.24,0.96,0.14,0.0,0.0,86.38,100.0
2024-09-22 22:30:00,0.22,0.88,0.14,0.04,0.0,84.37,98.39
2024-09-22 22:45:00,0.24,0.96,0.18,0.0,0.0,80.0,100.0
2024-09-22 23:00:00,0.22,0.88,0.12,0.04,0.0,87.79,98.39
2024-09-22 23:15:00,0.24,0.96,0.16,0.02,0.0,83.21,99.65
2024-09-22 23:30:00,0.22,0.88,0.08,0.08,0.0,93.98,93.98
2024-09-22 23:45:00,0.16,0.64,0.08,0.06,0.0,89.44,93.63
2024-09-23 00:00:00,0.24,0.96,0.1,0.06,0.0,92.31,97.01
2024-09-23 00:15:00,0.26,1.04,0.06,0.12,0.0,97.44,90.8
2024-09-23 00:30:00,0.22,0.88,0.1,0.04,0.0,91.04,98.39
2024-09-23 00:45:00,0.24,0.96,0.16,0.04,0.0,83.21,98.64
2024-09-23 01:00:00,0.24,0.96,0.14,0.02,0.0,86.38,99.65
2024-09-23 01:15:00,0.24,0.96,0.14,0.04,0.0,86.38,98.64
2024-09-23 01:30:00,0.26,1.04,0.14,0.06,0.0,88.05,97.44
2024-09-23 01:45:00,0.18,0.72,0.12,0.04,0.0,83.21,97.62
2024-09-23 02:00:00,0.22,0.88,0.12,0.04,0.0,87.79,98.39
2024-09-23 02:15:00,0.22,0.88,0.06,0.1,0.0,96.48,91.04
2024-09-23 02:30:00,0.2,0.8,0.08,0.08,0.0,92.85,92.85
2024-09-23 02:45:00,0.24,0.96,0.14,0.04,0.0,86.38,98.64
2024-09-23 03:00:00,0.2,0.8,0.1,0.06,0.0,89.44,95.78
2024-09-23 03:15:00,0.22,0.88,0.14,0.04,0.0,84.37,98.39
2024-09-23 03:30:00,0.22,0.88,0.1,0.06,0.0,91.04,96.48
2024-09-23 03:45:00,0.2,0.8,0.1,0.06,0.0,89.44,95.78
2024-09-23 04:00:00,0.24,0.96,0.14,0.04,0.0,86.38,98.64
2024-09-23 04:15:00,0.2,0.8,0.1,0.06,0.0,89.44,95.78
2024-09-23 04:30:00,0.2,0.8,0.08,0.08,0.0,92.85,92.85
2024-09-23 04:45:00,0.22,0.88,0.12,0.06,0.0,87.79,96.48
2024-09-23 05:00:00,0.22,0.88,0.1,0.04,0.0,91.04,98.39
2024-09-23 05:15:00,0.22,0.88,0.14,0.04,0.0,84.37,98.39
2024-09-23 05:30:00,0.22,0.88,0.1,0.04,0.0,91.04,98.39
2024-09-23 05:45:00,0.2,0.8,0.08,0.08,0.0,92.85,92.85
2024-09-23 06:00:00,0.2,0.8,0.12,0.04,0.0,85.75,98.06
2024-09-23 06:15:00,0.44,1.76,0.12,0.12,0.0,96.48,96.48
2024-09-23 06:30:00,1.66,6.64,0.88,0.12,0.0,88.35,99.74
2024-09-23 06:45:00,1.5,6.0,0.64,0.14,0.0,91.98,99.57
2024-09-23 07:00:00,1.84,7.36,0.9,0.0,0.0,89.83,100.0
2024-09-23 07:15:00,5.8,23.2,3.62,0.0,0.0,84.83,100.0
2024-09-23 07:30:00,9.44,37.76,4.28,0.0,0.0,91.08,100.0
2024-09-23 07:45:00,9.64,38.56,4.56,0.0,0.0,90.4,100.0
2024-09-23 08:00:00,7.98,31.92,5.16,0.0,0.0,83.97,100.0
2024-09-23 08:15:00,7.86,31.44,5.16,0.0,0.0,83.6,100.0
2024-09-23 08:30:00,7.44,29.76,4.9,0.0,0.0,83.51,100.0
2024-09-23 08:45:00,6.56,26.24,4.3,0.0,0.0,83.63,100.0
2024-09-23 09:00:00,6.92,27.68,3.32,0.08,0.0,90.16,99.99
2024-09-23 09:15:00,5.4,21.6,3.1,0.0,0.0,86.73,100.0
2024-09-23 09:30:00,6.38,25.52,3.4,0.0,0.0,88.25,100.0
2024-09-23 09:45:00,5.74,22.96,3.14,0.0,0.0,87.73,100.0
2024-09-23 10:00:00,3.32,13.28,2.24,0.0,0.0,82.9,100.0
2024-09-23 10:15:00,3.36,13.44,2.34,0.0,0.0,82.06,100.0
2024-09-23 10:30:00,3.84,15.36,2.5,0.0,0.0,83.8,100.0
2024-09-23 10:45:00,4.18,16.72,2.82,0.0,0.0,82.9,100.0
2024-09-23 11:00:00,3.98,15.92,2.6,0.0,0.0,83.72,100.0
2024-09-23 11:15:00,4.24,16.96,2.82,0.0,0.0,83.27,100.0
2024-09-23 11:30:00,4.4,17.6,2.86,0.0,0.0,83.84,100.0
2024-09-23 11:45:00,5.34,21.36,3.66,0.0,0.0,82.49,100.0
2024-09-23 12:00:00,5.0,20.0,3.52,0.0,0.0,81.77,100.0
2024-09-23 12:15:00,6.88,27.52,4.52,0.0,0.0,83.58,100.0
